customer_id,full_name,age,gender,registration_date,preferred_channel
01c13f1d-9b42-44cf-a1fc-c6c63110a1c2,Calvin Cohen,49,Male,2024-09-03,online
d6b8ed2c-25de-4c4f-bcb9-8e257dcd1411,Michael Rodriguez,33,Male,2023-12-23,in-store
4e4a3b78-56eb-462f-b68d-ce34d04db17a,Melissa Shaw,34,Female,2023-11-01,online
61cc9e2a-f7b0-4ce8-817d-2d49c5b79ec4,Emily Dominguez,23,Female,2021-08-12,online
6d0f4baf-18d6-42de-ada5-5a3905742fea,Kristen Fox,29,Female,2022-05-03,both
0d105c63-fe7b-4501-b727-d832be579e43,Shelly Anderson,24,Non-binary,2024-02-17,both
6b5a93a6-17c0-4eb1-90f9-4e80f39dd377,Christopher Smith,32,Male,2024-03-25,in-store
b6d2e477-f945-40b1-9ccd-d06cee4b5b74,Taylor Smith,55,Prefer not to say,2023-09-27,both
977c0d1c-109a-473d-a154-ca66c8d691c3,Christina Banks,18,Female,2023-01-01,both
127cfada-c91f-4ba7-ab8d-158f6987d3d8,Jonathon Santos,18,Male,2024-11-14,online
f49c7a27-2207-42d4-a437-d4a179adb2a9,Jason Rivas,52,Male,2020-09-14,in-store
ad83897d-2f4c-4b50-ab5f-a0d003ea847a,Katie Lam,32,Female,2024-04-24,both
671421a5-1be0-45a6-b85e-7801f5bdec56,Michael Elliott,26,Male,2024-06-08,online
ca035d74-3875-4b19-b9d7-67dd3f17f4bb,,47,Male,2023-10-30,in-store
e6039bef-d72d-42eb-8766-8ad1e5b7a73b,Alyssa Hodge,27,Female,2022-02-24,both
3b111473-aa15-42b8-8de2-5fa1a5c8fcc8,Aaron Davidson,56,Male,2022-07-08,online
1541cabd-89ed-4c17-a057-7b64918904ab,Nathan Williams,43,Male,2021-08-14,in-store
0a150c3f-5cfd-4405-8c83-cce5ccd5e14b,Ronnie Franklin,29,Male,2024-12-06,in-store
784e7393-cb2c-4243-9d21-34e1b9a49a0f,Christine Andrews,60,Female,2020-06-16,online
4ba1cbd5-6e84-4e24-bec9-33084606254b,Nicole Burke,27,Female,2025-02-22,both
cb98917b-ad39-4056-8e8b-3688d3788392,Wendy Hughes,43,Female,2020-10-30,online
11bb82a4-afd5-4c9f-8333-dabeeed1966b,Jordan Rich,38,Male,2021-10-31,online
7c8b659d-2370-4ca1-ae00-febe75f345f2,Shelly Brown,50,Female,2025-01-15,in-store
46bec73e-b783-4583-b05c-af83b6244e83,Nicole Marshall,53,Female,2021-04-13,online
a3da1666-0a05-4d75-8d2f-6e39ac8a0fef,,35,Male,2023-05-09,both
41f6af96-f016-478e-ae87-0205bd64145c,David Morris,25,Male,2021-12-06,online
498e0d46-8130-46e4-b997-cf74a400dcd1,James Nichols,40,Male,2022-11-22,both
4304e6b4-54ec-4dd2-896b-09bcc6b4ba6e,Paul Neal,26,Male,2021-11-30,online
6b9a3aa3-f4b7-41c3-8e7a-fc1c9afa164d,Glenn Ramirez,35,Male,2022-09-10,in-store
b9571dd1-9083-451f-92a9-f0f0f9967752,Ariel Clayton,36,Female,2024-06-04,in-store
ee4d66f8-63ee-498f-9fa9-c91f8c6028d2,Alicia Jackson,30,Female,2024-06-11,in-store
32da1773-9f3f-47bb-a4da-eaf31192dedb,Lisa Robertson,37,Female,2024-07-24,online
9fae95bd-5702-444f-b1b0-26d3dc6637c6,Russell Torres,18,Male,2023-08-09,online
cf0fc5c5-be64-446b-9f7b-8865593f2f0b,Dennis Keller,23,Unknown,2022-06-03,online
21297ef1-181c-4987-b731-922028e1a8b4,Brittany Lewis,49,Female,2022-04-23,both
0457e8c4-10bc-4d63-a9e8-4068fe3d50b7,Timothy Sandoval,27,Male,2023-02-25,online
9a86fdf2-18b9-4407-bc89-164cb499aae7,Brian Alexander,22,Male,2020-03-27,online
19439ccb-e099-438c-a8ac-06e465932c10,Patrick Jackson,41,Male,2021-03-24,in-store
5fbc425d-c117-48a5-acd0-9efbff596460,Courtney Johnson,49,Female,2023-09-03,both
1fc03a9e-7f0f-4633-a41b-894018baf4f3,Lucas Webb,43,Male,2024-01-18,both
3a794574-1134-4820-b19c-e2a6d074c5fd,Michael Tucker,46,Male,2020-11-18,online
72bd2f07-7420-41f9-ad71-ea5f19e0510a,Henry Mathews,25,Male,2022-12-24,online
6939918d-3869-4f4a-ac3d-465d21b028ba,Kelly Stevens,18,Female,2020-07-10,online
16d5958f-618d-4ae1-8a07-d9174baf5a76,Catherine Shaffer,53,Female,2021-10-15,both
738b0636-5b4b-4fd0-a6aa-68b6eac43a01,Jacob Conner,31,Male,2023-07-03,online
508b8a56-4b6e-4a40-b0f7-f740ca794917,Steve Johnson,31,Male,2025-02-19,both
d152a1a9-a113-480c-a455-98085992fe98,Rhonda Benson,50,Female,2022-11-27,both
9fee71c0-7d17-456d-a61d-b191da606827,Sheri Lee,41,Female,2021-01-30,both
04021ddd-fb55-467b-894d-b50dafffd067,Andrew Allen,40,Male,2021-06-09,both
32bf9d60-99d8-4a7c-b310-bfab064e8ce9,Robin Russell,60,Female,2021-05-05,both
a80c43f9-57f0-4d0a-87fb-8ffe3d48cf2e,Timothy Haynes,27,Male,2022-12-27,online
1280bddb-d9ed-4dcc-be80-b9ac3f2d28aa,Gregory Horton,46,Prefer not to say,2022-03-19,in-store
7c7c74b2-3486-42e6-8e65-c25b986de6d8,Emma Parker,35,Female,2025-01-27,online
84abc5ce-870b-4980-9f2d-1584e4061f87,Anna Taylor,38,Female,2023-08-27,online
a7cf48c4-9b88-4f90-89fb-6b1cbacb1311,Vanessa Stone,53,Female,2020-06-05,online
acbd3d99-c92b-4570-8048-b6737a723cd1,Adam Maynard,41,Male,2020-06-05,both
cf4225a8-9bf4-44cf-ba28-95413c21dea3,Mary Brown,41,Female,2022-08-25,online
3749ce6c-03b4-42ec-9992-a84cac1cc0bb,Billy Hernandez,47,Male,2023-03-24,online
4a6ae571-8382-44f1-92cc-52fc18dbe74c,Jillian Gibbs,30,Female,2024-02-04,online
ad32cd8c-b1a6-425c-9c61-70dff2e77e02,Derek Lee,24,Male,2024-01-21,both
c9a87f71-d400-4360-8728-6f4c1b017b02,Alison Taylor,22,Female,2022-07-08,online
6b5e830b-8b82-4525-ae00-bc07ca208a58,Shannon Hernandez,18,Female,2021-09-02,online
60ef8644-e947-4394-9053-4837cdb57aee,James Bell,59,Male,2024-10-25,both
376f0bbc-46c7-4157-aaa4-58fbbcb5a1eb,Laura Collins,21,Female,2024-03-10,online
44d68a31-e259-4a6d-876d-0c66f629f124,Charles Perry,32,Male,2020-10-18,in-store
0ff479fa-b816-42eb-9420-6d2491f5192c,Debra Walker,31,Female,2021-04-09,in-store
7568f674-ce93-4413-9cb0-5e96efd13743,Tina Scott,38,Female,2024-10-26,online
ecd4351f-4946-49c0-a121-54f73f867059,Chelsea Fitzpatrick,44,Female,2024-02-07,both
5afa4a3c-c14b-4e95-846b-8c29c7257772,Brandon Walls,45,Male,2021-01-21,online
18f2944c-9422-4090-a387-73c335528487,Mary Moody,28,Female,2022-12-10,both
e80855eb-02d5-4ce7-b611-64cab371e836,,32,Female,2022-01-05,in-store
02a24790-6f75-4597-8307-1ed54a00e92a,Dorothy Choi,38,Female,2020-03-25,both
3f074de4-9dca-45a3-ba4e-9c228bb3fb1e,Brady Freeman,32,Male,2024-11-03,both
b42adbcc-9429-4282-902e-0e0da51752a2,Hannah Hopkins,54,Female,2020-08-30,in-store
0396221e-a0b4-45cb-b138-7b2de24e97d9,Melanie Jimenez,40,Female,2021-08-05,both
eef3970c-6863-49b4-9f9b-ac6ffa817fef,Sarah Davies,43,Female,2021-10-26,both
937a67bc-5fae-48ca-919c-ec0f5e04a86f,John Flores,42,Male,2020-06-09,online
c2be7f53-2e2f-4699-99b0-d402baf38188,Casey Hayden,49,Female,2025-01-22,online
7d8ca7f9-53b5-4873-ab94-b3dbc1daf4a3,Amy Dixon,37,Female,2022-03-06,in-store
cd01bac6-6eb5-4073-b9df-d26d35888a21,Isaac Black,19,Male,2024-04-19,online
0ec4f5bf-4c75-46c6-8963-82322e16d061,Jeanne Armstrong,39,Female,2024-12-06,both
7ae7984c-a4a9-40dc-aedf-1107ed4d7264,Jeffrey Huerta,27,Male,2024-12-07,online
554e8e97-d79a-4151-b18e-24a3fa596940,James English,28,Male,2022-01-01,both
4635f993-73c1-40b5-9503-9d52123214b3,Emily Singh,42,Female,2023-08-24,online
2c482cb7-56b7-474c-9b15-1b19ba653e80,James Rivera,49,Male,2022-04-01,
cf2b051d-ca84-4cad-9f08-e835142b9fd8,Danielle Benitez,35,Female,2020-10-18,online
73d84c8e-5bea-4d92-b9ce-82f117951fa6,Jeffrey Evans,38,Male,2022-09-19,both
be5c5c5b-ffbb-4270-bec8-3e40867fa18d,Ryan Flores,55,Male,2024-01-10,online
ff800c44-7e20-4074-a93d-29d52b8cb3c4,Monica Cervantes,37,Female,2023-10-18,both
ff9e4275-adb5-4260-a9f5-f3b68d500cbe,Veronica Lopez,66,Female,2020-11-25,in-store
cda66ed6-e11c-48e4-bcc1-9e6d6b7c8aef,Kathy Heath,35,Female,2020-09-27,
97de4956-27a0-4b0f-baaf-5389f9b9b2d5,Zachary Stanley,18,Male,2022-11-12,both
167836c6-534e-4a8f-83ac-3d6ef6e3da05,Jimmy Flores,44,Male,2023-08-02,in-store
1ab050ed-cca9-475c-9917-de0a60c97f33,Jessica Robinson,39,Female,2023-08-03,online
a251cf2e-2e31-470c-a8ab-faae34397248,Sharon Meyer,50,Female,2022-11-13,both
5090be16-22fe-4a54-8d84-4d738cd7488a,Kristin Vega,43,Female,2025-02-18,online
dc3bef38-814f-4aa1-a9aa-e806ec51c408,Dylan Cochran,33,Male,2020-06-01,online
c2455ca6-c1fd-4965-8127-5ae670f65d0b,Todd Smith,20,Male,2023-10-31,online
4706c7d4-1d45-4a94-9e9a-69a97157cce5,Gabriela Turner,32,Female,2024-02-09,in-store
22ab606f-e923-4864-a610-b5d9959cb84f,Edward Taylor,24,Male,2023-01-26,online
3cfa57a2-e880-4969-b713-2751ede82494,Kevin Vaughan,28,Male,2023-11-14,online
600f2495-1ea8-47bd-a0e8-1af7ddfd5763,Crystal Sims,42,Female,2022-02-05,in-store
88e6f574-3e9e-4342-96d6-2690b1b46a08,James Townsend,55,Male,2024-11-11,both
c5e718e6-cec2-4ea1-9f7f-2ba76509a4d8,Deborah Odonnell,39,Female,2023-10-07,online
60f3ed17-c965-468d-a5a5-9b7e1221ef80,Chad Morrison,20,Male,2024-12-01,online
2ceba6bc-cd8e-4b57-ac34-345db49064a6,,40,Female,2025-01-12,in-store
e17ffb98-8260-4836-a9a6-4f44dbd413ff,Maria Fox,49,Unknown,2024-05-15,in-store
8d8e6a6d-4092-4a8a-ad71-c024a1092061,Jerry Sanchez,27,Male,2021-07-05,in-store
6580d424-3dd1-445d-bb07-5c2f0156d658,Katherine Walsh,33,Female,2020-06-10,online
45a6a2bb-b2e7-4e5f-b4ae-7a8c39867b6a,Dana Williams,35,Female,2023-10-07,both
bb229853-16fe-4e48-bec0-84bfc25583a6,Troy Jones,25,Male,2024-09-27,online
c9598b07-74b8-4386-be13-fd48af2e3f00,Thomas Delgado,42,Male,2022-09-25,online
013cfe6a-5bab-4c7c-99a5-3bca600a1521,Jennifer Fletcher,33,Female,2022-09-02,in-store
f24de615-bdc2-4ba5-bad9-4c0f7606e84d,Anthony Jennings,40,Male,2022-08-31,in-store
a659a626-a894-4d17-bd96-d135c5d91fe7,David Murray,24,Male,2022-12-12,online
1c5a095f-8fc6-4d53-9478-f369d0e057e6,Richard Ward,29,Male,2022-06-03,online
dd07ba41-f07a-428e-89f6-432e7e5f7f40,Isaac Smith,43,Male,2023-04-14,both
7b369b23-33bf-47ac-952d-719f931878fa,,30,Male,2024-08-06,in-store
d6b5f6b9-3cae-4369-92b0-328313973c47,Sara Perez,55,Female,2023-04-24,both
9797eabe-5ba0-4264-9d60-211c00a39551,Julian Harper,30,Male,2022-01-26,online
0b314318-c516-4d14-a246-74a38f596666,,37,Female,2024-09-26,both
31d708d6-17fd-4bdc-8b30-9fffa94a33f1,Ethan Marshall,46,Male,2022-01-07,online
88651d84-e1f9-4b72-8d14-382faf57a73b,Vincent Gonzales,18,Male,2024-03-04,online
b0c45381-4f42-4022-941b-4545a15dffc0,Joel Hughes,18,Male,2020-09-14,online
f9a22e6a-d6bf-43c5-9ed8-9141cd396f09,Arthur Brown,18,Male,2022-01-27,online
a8034713-5da5-45c5-bbcd-76334410cc7d,Terri Thomas,50,Female,2023-03-25,online
27a0a109-b87b-4a15-9b34-21fd928ff0ac,James Thomas,28,Male,2020-05-31,both
2c8af9fd-5039-4d12-b7ea-7673a32f0212,Margaret Nichols,65,Female,2020-12-11,both
d9da8e19-7a1c-47bc-8b87-bcd69ed7b6ce,Maurice Shaw,28,Male,2021-08-01,both
af9c61ea-6abc-41fe-85c6-06f903ea87ac,Maria Rojas,37,Female,2020-11-01,both
427e13c5-65f8-49ef-b350-aa8717facd3b,Todd Davis,53,Male,2022-09-21,in-store
728909a5-0c13-445d-8a9e-854a825d0a18,Tyler Lopez,59,Male,2020-10-05,online
5a64a58e-853b-47b6-b647-f1664dc1331b,Catherine Mueller,59,Female,2023-09-16,online
b99c8634-1949-41ab-b9e0-591bedf5df03,Vanessa Bates,49,Female,2022-09-21,in-store
8ac9bddc-d86f-4e20-935c-13d44313ad88,Joe Bailey,47,Male,2020-03-07,online
02fb85f4-c241-4183-9dbf-0c08a05f408a,Troy Collier,42,Male,2022-08-02,both
6ac87162-9513-4d04-b718-f8b72cc749a7,Karen Jackson,44,Female,2024-07-15,in-store
760eba10-8441-41b3-a59c-d839b997b5b1,Jeremy Ramirez,28,Male,2021-02-17,online
b242772c-bcd6-4c3c-bc72-58c3acda23e4,Kristen Garcia,35,Female,2022-05-01,online
de20e760-c392-42e7-9c4a-ac07fe117834,Colleen Jones,34,Female,2025-02-06,both
892b05a9-cde1-4fab-b9d8-c825102eb4fe,Linda Henry,32,Female,2023-07-29,in-store
68cb0869-da5e-4471-8c33-a1cf13926a2a,William Watson,29,Male,2022-05-22,both
8fc33274-f5b1-48b3-871b-7a383898b535,Robert Bentley,43,Male,2022-09-12,both
315ece35-6182-4dae-9f04-4ce7f3ffef39,Donald Graham,46,Male,2022-06-22,in-store
93bc56c6-91c9-48b2-97da-cb6233fef163,Autumn Long,36,Female,2024-12-25,online
656c36c1-cb4a-41fc-8a47-bf3167ea6b3e,Vanessa Smith,52,Female,2023-09-15,both
fe508821-0f53-480a-9f86-ed135a948a21,Javier Miller,21,Male,2021-05-02,online
8a185511-3dc2-469e-a3c7-d7e0d54b6aaa,Todd Gonzales,32,Male,2023-12-06,in-store
1da7d2e2-192a-4dab-9f5e-0c2e71b894d5,Ariana Hicks,26,Female,2022-12-25,both
9374d885-6fbf-4237-8a97-7b1348efff8b,William Davis,18,Male,2024-06-04,online
550007a1-771f-40ec-b0c7-4b4b8473aa89,Jesse Williams,34,Male,2022-11-07,online
fe8f8391-14cb-4ddb-9082-6026d435f02b,Kevin Guzman,33,Male,2021-10-05,in-store
e59f3361-b29d-4071-88d8-ea0429494699,Morgan Lewis,53,Female,2023-02-02,online
d2d9d142-ff17-4083-907b-20a3c3e5e86b,Jimmy Morris,42,Male,2022-04-18,online
08f109cf-8fb2-45b7-816e-cf0ec79d1786,Karen Armstrong,22,Female,2023-12-01,both
e103b6ea-943f-430b-b0ac-6af0ff6665b8,Craig Ward,57,Male,2021-08-27,online
6f34ae70-0101-4fc0-84a0-822ceac0baf0,Scott Parks,49,Male,2023-12-28,online
e01bee68-d278-4ac0-817b-81e192907aea,Charles Arroyo,41,Male,2024-11-12,in-store
7ef7bdc5-ee36-4a38-9f1d-969caa6eb1ed,Wendy Bullock,32,Female,2021-04-20,in-store
8a895cb2-7f17-4334-88e6-f3e22af16227,Joseph Evans,23,Male,2024-09-21,online
21113a56-4fc8-48c7-b3a2-8ed3162f45ba,Christina Coleman,30,Female,2023-08-12,online
3387a997-1f29-4bfc-b280-5cc3b4edae76,Rachel Reyes,48,Female,2022-05-04,both
a14e287d-47f7-4283-b3fb-3598f7139552,Julia Garcia,57,Female,2024-07-22,online
7e45e009-4173-4b97-af54-f0ba16a008ee,Christine Brown,53,Female,2022-04-19,online
dd07ec86-c8f7-442c-975f-722648fe01b5,Rebecca Duarte,29,Unknown,2024-07-30,online
1b33de5f-7951-42e4-8eac-1f593b026ad1,Devin Schwartz,21,Male,2020-06-17,online
fc71c89b-19ef-44e2-b704-96740aeb9d06,Rebecca Park,36,Female,2021-04-18,in-store
9f87f2f0-568e-4031-ae7e-c8d3231b921a,Phyllis Wolf,18,Female,2023-09-17,online
b13353e8-ae92-4226-896b-3dfe3357e85c,John Kelley,38,Male,2023-03-23,online
d296bf0d-92bb-4670-a578-2fd3553cf7c8,Andrew Thomas,33,Male,2021-10-22,online
1e6a3677-9698-4f3b-a739-6072e4c8c723,Michael Edwards,35,Male,2023-12-27,in-store
070f7e69-8c91-4659-97b5-2bdac0894573,Ashley Garrett,18,Female,2021-02-17,online
52f92ec2-b7f3-45a1-a98f-f0343fae4055,Craig Mckay,41,Male,2020-05-21,online
dbbd8289-749a-4c7c-8ed4-8c69909999e8,Kim Perry,28,Female,2023-04-12,both
1e9a83f9-fea1-42e5-a441-821c7b8d7e92,Steven Mullins,20,Male,2021-01-22,online
ebd05941-9529-4eb3-b079-4b8fd3b0432a,Lucas Smith,18,Male,2022-01-04,both
0e53c6e6-0760-4afe-b9b9-66856265c46b,James Cunningham,34,Male,2020-05-19,in-store
155d49ea-1c40-4fa8-bfb9-29914aeaeb85,Jessica Richardson,56,Female,2023-07-04,in-store
6fc50034-ad2c-4059-a50a-2e7eb0531d61,Carla Edwards,54,Female,2024-11-19,both
8f6feb91-c846-45af-bd71-8b7c23909296,Shawn Reid,35,Male,2024-08-02,online
44757270-b33f-410b-8a37-2d4b2c7cbab2,Kristina Barry,27,Female,2024-07-21,online
cc656304-f68d-4288-b9c3-afb4906a427a,Lisa Taylor,40,Female,2021-05-23,in-store
b510e6f2-036d-4883-bd46-9d9f3a9d00e8,Sydney James,23,Female,2020-07-16,both
4ff32ebf-e219-453b-88b7-ab1ba691963b,Patricia Nguyen,38,Female,2023-03-16,in-store
6dd442db-0574-4a2e-9558-6a4df03ca526,Tiffany Harris,44,Female,2022-02-12,both
1d605578-3a44-4102-91e1-fa6ff7da781d,Brian Elliott,49,Male,2023-11-17,online
b0df6205-f433-4624-ac69-e3e54738d699,Christopher Powers,33,Unknown,2022-03-07,both
35a6aa20-8081-47c8-9028-39972da594a2,,32,Female,2024-05-18,in-store
72b5346a-d85c-45c6-8f58-2e385b2de74d,Erica Bowman,24,Female,2024-10-10,both
c5b0b954-85ad-4a7c-9406-3d0a37f8c733,Drew Jackson,25,Male,2023-11-28,in-store
bb7d1292-5805-4a2e-b561-341f4bc1fe0f,Thomas Alexander,32,Male,2021-07-04,in-store
153a2561-5de1-4d9d-a820-78e5a84ddecb,James Thompson,39,Male,2023-12-26,online
bc7e0bb6-d67b-4cf4-a12b-efea29cd266e,Christopher Lucas,45,Male,2024-08-15,in-store
818589c1-032b-40dd-af4b-721adba19c50,Amy Jones,25,Female,2021-08-06,online
7963efd9-047f-46ae-980d-c28cd8c9e1ae,Terri Walls,52,Female,2023-01-21,both
39244d87-9153-4987-919a-1d7ff3176eb2,Brian Braun,31,Male,2024-08-29,both
398c7eec-1a9c-47f6-b969-b6d62ac5a401,Susan Scott,34,Female,2020-05-27,
21eaf54b-f7bf-4749-8135-0252bb14c094,Kristy Rodgers,26,Female,2021-12-15,online
d5953577-8f8e-4964-9bd8-7de63478c322,Leslie Parker,18,Female,2021-02-04,online
1b3fc346-7a78-4c42-a271-c4eb415a9987,Amanda Armstrong,45,Female,2021-05-04,in-store
eaf577ee-c276-45a8-8f1f-00cabad6f30a,Diane Vargas,43,Female,2024-11-04,online
3398c8c4-13c1-4200-aeae-482e86d2adb2,Samuel Robinson,31,Male,2023-03-05,both
204d5e8f-87b9-46aa-a4b5-0d6f1126e82a,Pamela Reid,35,Female,2024-05-06,in-store
2e788a15-e36e-46c1-9868-0c59cd3db469,Andrew Palmer,41,Male,2022-09-25,both
119ca027-423c-4090-be92-1e8a5f68c0d2,Rhonda Newton,18,Female,2020-08-25,both
4e2e3688-ddfb-4d86-b275-63ed6a0f95dc,Ruth Rivera,28,Female,2021-02-26,both
30ae1aeb-0897-4117-9cff-ff4168ec11b7,Randy Bell,44,Male,2020-07-21,online
bab847d4-dbf7-4f45-be18-c2825da4b6f2,Evan Davis,19,Male,2022-06-11,online
0d7272dc-272f-4d4f-8bb1-02cb4b1cc863,Abigail Andrews,38,Female,2023-09-10,both
fd100e6f-d0ae-4d6c-8fd9-f6f88d8a30f1,Henry Garcia,18,Male,2021-12-06,both
f7a4e3f0-6015-49e1-9d96-cd6795fe540c,Jacob Richard,40,Male,2023-12-07,both
6849b045-ecdb-4967-9b4f-635a98378a25,Eric Washington,34,Male,2020-03-11,both
529f1406-c7a7-47d4-b5d3-eaa28ed699b8,James Brown,18,Male,2020-05-31,online
46e150e1-aa86-489e-915a-dda7855c13d9,Joshua Nelson,48,Male,2022-12-23,in-store
03080105-fbe7-44eb-8366-a0207a90e47a,Thomas Lopez,26,Male,2024-07-27,online
92a08093-7c51-42c8-af53-d91feff0824d,Paul Sullivan,25,Male,2020-08-23,online
085c77ea-a982-4309-985a-28cdbe25b01a,Stephen Gallegos,37,Male,2022-04-19,online
1f624029-3268-41b5-9be1-4af81b4507c4,Annette Hodges,48,Female,2022-10-25,online
20bce9a2-f952-42ad-ba12-05a43bbe8870,Scott Patterson,22,Male,2021-05-23,both
e9cb1fe4-4b96-4b01-82aa-236ea371f3ce,Marcus Castillo,35,Male,2024-08-16,in-store
efee4b39-a0b2-4d22-a059-94a8e89ccb94,Dennis Moyer,40,Male,2021-10-30,both
f7b0ad0a-838a-4e22-b255-a49568988c27,Laura Jefferson,43,Female,2023-04-06,online
f89ff216-5ca6-4633-a908-c408d9399a60,Lance Osborne,37,Male,2020-05-23,both
4d2b1832-23ce-45c5-8bf2-645bc5a87a58,Rebecca Olson,30,Female,2023-07-03,both
c8bdb5be-23c6-4d72-80ee-5354e6bba092,Joseph Lopez,25,Male,2023-03-25,both
eacf4624-88d9-4aa9-8071-6e9d1bc87d68,Charles Harris,36,Male,2021-05-03,online
b5d30bfb-e110-4e58-a79c-154866db5853,Kelly Hensley,22,Female,2022-06-22,online
35617e74-0248-4c5f-9428-0d48bc046833,,18,Female,2021-03-10,online
b02fd68f-162c-44d6-b2ff-d16fba681597,Luis Jones,40,Male,2024-11-02,in-store
1b194bc2-2033-4e79-912c-91e3fd9d02cc,Angel Lewis,45,Female,2020-10-19,in-store
9aa1405b-5147-4ffa-a744-75f5b314afe6,Penny Gutierrez,18,Female,2024-12-08,both
7d35139c-e35c-4d3f-8d53-b8380882acab,Anthony Garza,22,Male,2022-09-29,in-store
d05b5158-66bc-4361-8243-0bcd19e199c0,James Robinson,42,Male,2023-12-04,both
ebdbc361-3aa6-4db3-a053-11081bf09278,Scott Wilson,59,Male,2020-09-16,both
d6f3c3b3-96a2-43dd-8c51-56cda490f2e8,Cindy Cole,35,Female,2022-11-21,online
72b95382-57b6-4d2f-9702-4b85f2d06597,Jessica Kirby,26,Female,2020-11-16,online
48cf796c-b863-49cc-b3d4-08442372cd5e,Robert Meza,32,Male,2021-10-03,in-store
f1030e0a-db69-46f0-b997-e3f5686d22c5,Donna Holmes,51,Non-binary,2021-12-09,
6f3d97b6-8780-4497-80fb-5d36f9f94660,James Smith,27,Male,2021-12-31,online
5cdeffeb-925d-4d3b-abfd-e85d19c205b2,Natasha Cameron,25,Female,2021-01-05,online
755d7290-c4f6-4b3e-b0ec-ff04b036d156,,29,Female,2022-07-24,online
cac9f97a-81f3-4509-a737-9f57bf08ab24,Alexis Castro,23,Female,2021-11-30,online
877ed65c-3501-4d65-ad5c-e8b3d5e02431,Debbie Brown,36,Female,2024-02-25,both
933d79e2-6ff8-452a-a263-8fc0ea5be681,Cole Paul,54,Male,2024-11-13,in-store
cc3718ca-23c1-4bac-ab16-7b735ac9f495,Jeremy Austin,38,Male,2023-12-20,both
f20e38eb-c122-4a37-b375-c687c40dc7a6,Kristen Dorsey,31,Female,2022-10-02,in-store
2da7d6a7-34cd-440f-b848-8ce8d56f3121,Charles Sanchez,31,Male,2024-07-02,in-store
e8ff445b-a224-4a63-9c09-0e843a5bc3d1,Brian Jordan,18,Male,2023-04-02,both
5355c1de-b8a7-4d32-970c-cc7555317bf1,Allison Kim,45,Female,2023-10-12,both
cdf358a0-e3c8-424c-9d4d-e5340db9497a,Carol Baker,34,Female,2024-12-21,both
8cdbb0f8-2626-43cf-811b-84720f40acff,Rita Kelley,32,Female,2021-04-05,both
a5cbaff5-045c-4977-beca-11d3b6c2e0fb,Claudia Jones,73,Female,2024-03-27,in-store
2f84317d-846d-4618-af63-0adab86429a0,Barbara Summers,38,Female,2024-12-02,online
5bc56101-6710-4c39-9a5f-7d4008ea8dfe,Kara Fitzgerald,25,Female,2023-05-28,in-store
1a1f0013-8ebd-447b-9fb2-fff09514f781,Tanya Cain,29,Female,2021-05-08,online
7100d664-88fb-4832-9a58-b3d775151379,Latoya Pena,48,Female,2021-08-14,online
21d8d3ca-4dd5-45d8-b7ca-04a2ac45cf13,Melissa Nichols,36,Female,2022-03-18,in-store
8b6d55e3-93a3-44c2-a510-1deaff83ee4b,April Neal,18,Female,2025-02-26,online
035f8dff-eac3-49bc-8fcc-907a81cb5b60,Laura Wright,35,Female,2022-10-06,both
0d416301-6f4f-4105-9a62-6c0327b0d830,Destiny Terrell,26,Female,2022-03-14,online
a8534ba3-c438-46e9-96a0-5faf81b7c0ad,Michael Mccann,57,Male,2024-11-29,online
6caf915d-090e-45c2-aee6-9b11fdbb7f50,Susan Hunter,47,Female,2020-12-11,online
63959102-2540-4bbd-9257-d9d130b07470,Amanda Anderson,29,Female,2021-02-28,online
d81b9472-834e-4260-abc1-13d8cd4291f8,Cindy Scott,50,Female,2022-03-03,online
3ff6b628-7938-4304-a0ad-81fe25f7aeec,Christopher Ruiz,35,Male,2024-06-05,both
2bbb8ca5-30d3-4dfd-8658-b2e9dd699629,Ashley Armstrong,45,Female,2020-07-05,online
d33427d9-3f13-461f-b5d9-18614f477f59,Evelyn Conner,40,Female,2021-06-21,online
1ec0c104-1584-49e9-8e87-0a6357979ff6,Peter Holmes,24,Male,2023-01-23,in-store
57602890-6dc5-4d4c-ba3c-1692a86f3a7a,Daniel Ayers,27,Unknown,2022-10-16,online
942cf6e4-a1e6-4f21-ad27-304580a7c289,Jessica Jones,47,Female,2020-05-19,both
d882f89e-a647-4c7f-a0fa-ca83e194e714,Erik Chan,30,Male,2024-02-08,online
206fd86a-bf78-4ac4-bacd-1c6272522aa2,Lindsey Smith,30,Female,2023-05-28,online
f05548d7-2fa5-4878-97aa-1f015f9db30e,Dominic Barber,23,Male,2023-10-28,online
50e9b9da-5126-4fdd-a524-936539a21f1d,Darryl Gutierrez,40,Male,2023-06-15,both
c6674574-4631-4219-b090-fd2e8c029c66,Patricia Patrick,59,Female,2021-07-27,both
81adb8ac-3785-4202-9583-300d51ee6d00,Elizabeth Fuentes,22,Female,2023-01-20,both
fef280aa-594d-4819-ab68-db79de2931cb,Anthony Fernandez,35,Male,2024-09-27,both
d1381222-fedd-4d35-bf48-ba0f71119e60,Kyle Johnson,51,Male,2024-08-08,online
5af32255-3ba4-4aff-a73d-ebe460aa24ba,Cynthia Murphy,34,Female,2020-03-12,both
b6fd5b30-aace-4911-a4bc-4fc6f40e3554,Mary Little,40,Female,2021-02-01,
e5cb4857-b196-4414-a4bd-5176dfafe31c,Meghan Wilcox,22,Female,2023-01-16,online
